id	emotion
34898_0080_A_2027	1.3515377044677734,0.736936092376709,0.020449500530958176,0.003813645103946328,0.012987412512302399,0.11137394607067108
34898_0080_A_2026	1.5025380849838257,1.0295463800430298,0.025170430541038513,0.006093837320804596,0.0114601394161582,0.10673239827156067
34898_0081_A_2029	0.0050976150669157505,0.009715588763356209,0.01181267760694027,0.08755329996347427,0.013266781345009804,0.051660552620887756
34898_0082_A_2037	0.4669901132583618,0.12935490906238556,0.008269095793366432,0.014434687793254852,0.018376179039478302,0.05222059786319733
34898_0082_A_2043	0.012669207528233528,0.6586230993270874,0.006021242123097181,0.16094236075878143,0.005188035778701305,0.1659141331911087
34898_0082_A_2051	0.00962975062429905,0.0374741405248642,0.026175035163760185,0.041453488171100616,0.05740739405155182,0.23174592852592468
34898_0082_A_2056	0.006399689242243767,0.004817957524210215,0.013617751188576221,0.006445514038205147,0.1704111248254776,0.03927087411284447
34898_0080_A_2014	0.02546396106481552,0.24489636719226837,0.005166789051145315,0.015612342394888401,0.04045998305082321,0.018307482823729515
34898_0082_A_2042	0.0038267914205789566,0.06579697132110596,0.03189149126410484,0.2757832407951355,0.040752604603767395,0.16351714730262756
34898_0082_A_2049	0.38115164637565613,0.36251264810562134,0.006636158097535372,0.03623693436384201,0.005871335975825787,0.1791829913854599
34898_0082_A_2053	0.8409740924835205,0.27113497257232666,0.007469232194125652,0.04126489907503128,0.009858234785497189,0.7560818195343018
34898_0080_A_2013	0.02121407352387905,0.17192141711711884,0.005649751052260399,0.013090848922729492,0.03970024362206459,0.01954488269984722
34898_0080_A_2012	0.053162019699811935,0.0679943710565567,0.16465798020362854,0.3456619083881378,0.0898447036743164,0.6110004782676697
34898_0080_A_2018	0.006503690965473652,0.09795723855495453,0.00823648739606142,0.05468349903821945,0.04523145779967308,0.1419103741645813
34898_0080_A_2025	1.7584880590438843,0.9674886465072632,0.03424777090549469,0.006085574626922607,0.012649496085941792,0.12176251411437988
34898_0080_A_2028	1.0301408767700195,0.9863681793212891,0.02712574414908886,0.008808748796582222,0.010029345750808716,0.10218571126461029
34898_0081_A_2032	0.02009337581694126,0.030749129131436348,0.01781477779150009,0.36647292971611023,0.025732627138495445,0.07120569795370102
34898_0081_A_2035	0.007662144489586353,0.030649375170469284,0.06887033581733704,0.5197160243988037,0.021531013771891594,0.10742446035146713
34898_0082_A_2038	0.38392773270606995,0.07580568641424179,0.00496147945523262,0.008901236578822136,0.020392199978232384,0.07016286253929138
34898_0082_A_2041	0.28879857063293457,0.12380439043045044,0.02205846458673477,0.4160388708114624,0.027593711391091347,0.6823496222496033
34898_0082_A_2044	0.06593292206525803,1.0243349075317383,0.007531918119639158,0.017261799424886703,0.0058380733244121075,0.1251356154680252
34898_0082_A_2045	0.004054439719766378,0.03964103385806084,0.03625805675983429,0.840919554233551,0.04952436313033104,0.2871522605419159
34898_0082_A_2046	0.00951666384935379,0.020309917628765106,0.24969930946826935,0.4058417081832886,0.026062097400426865,0.06351850926876068
34898_0082_A_2047	0.011183971539139748,0.01949499547481537,0.02429618127644062,1.5697290897369385,0.07323416322469711,0.20619869232177734
34898_0082_A_2048	0.016774777323007584,0.015458103269338608,0.06575851887464523,0.23680198192596436,0.051194801926612854,0.10426611453294754
34898_0082_A_2050	0.0923023372888565,0.049931541085243225,0.002827601507306099,0.2156040370464325,0.0055471258237957954,0.13677740097045898
34898_0082_A_2052	0.007486475631594658,0.03247537463903427,0.018481813371181488,0.04354777932167053,0.05157267302274704,0.24508395791053772
34898_0082_A_2055	0.005409481003880501,0.004776414483785629,0.017013410106301308,0.005049500614404678,0.26803380250930786,0.057964831590652466
34898_0082_A_2054	0.004697981756180525,0.004549691453576088,0.02059810236096382,0.004043614957481623,0.1597101241350174,0.0463426411151886
34898_0082_A_2057	0.009586585685610771,0.011582285165786743,0.06719274818897247,0.12983505427837372,0.08320774137973785,0.12701255083084106
34898_0082_A_2059	0.15546062588691711,0.9392289519309998,0.024701155722141266,0.007865448482334614,0.021320676431059837,0.06065436825156212
34898_0082_A_2064	0.006071155890822411,0.015199227258563042,0.04347425699234009,0.08715338259935379,0.211983785033226,0.07109905779361725
34898_0082_A_2062	0.020911259576678276,0.06802795082330704,0.014348363503813744,0.19286945462226868,0.009973429143428802,0.31103989481925964
34898_0082_A_2067	0.03781084716320038,0.44242382049560547,0.024583715945482254,0.04236341640353203,0.0042358567006886005,0.02352122962474823
34898_0082_A_2068	0.03474148362874985,0.40284258127212524,0.022085880860686302,0.04693273454904556,0.0048687090165913105,0.02446776255965233
34898_0082_A_2072	0.03835295885801315,2.061345338821411,0.13086365163326263,0.07899342477321625,0.013049832545220852,0.11764305084943771
34898_0082_A_2074	0.004785860888659954,0.02542399987578392,0.008339712396264076,0.013103285804390907,0.017940165475010872,0.050761397927999496
34898_0082_A_2077	0.054414987564086914,0.0060313306748867035,0.013215010985732079,0.11962461471557617,0.13397039473056793,0.0834515243768692
34898_0082_A_2082	0.026394635438919067,0.22790125012397766,0.013473918661475182,0.013410251587629318,0.011199763044714928,0.04704859480261803
34898_0082_A_2080	0.10496251285076141,0.07986675947904587,0.005678944755345583,0.03125721216201782,0.018390249460935593,0.5997543931007385
34898_0082_A_2086	0.02536555379629135,0.3167036473751068,0.029052063822746277,0.0169377364218235,0.022378169000148773,0.025599747896194458
34898_0082_A_2088	0.03068821132183075,0.07928130030632019,0.0061519090086221695,0.10162945091724396,0.013124635443091393,0.11539334803819656
34898_0082_A_2089	0.00987551175057888,0.04816461727023125,0.0029526185244321823,0.04028189927339554,0.009133200161159039,0.03983441740274429
34898_0082_A_2094	0.1473977416753769,0.21566298604011536,0.014863994903862476,0.019843704998493195,0.007805987261235714,0.10152283310890198
34898_0082_A_2095	0.0211117472499609,0.09487202763557434,0.01340818777680397,0.04996739700436592,0.018663622438907623,0.7529133558273315
34898_0083_A_2096	0.0362669862806797,0.031209152191877365,0.08142691850662231,0.00541338324546814,0.006273182108998299,0.2040611207485199
34898_0083_A_2098	0.037046611309051514,0.26588091254234314,0.028812922537326813,0.017156852409243584,0.010859663598239422,0.04432603716850281
34898_0083_A_2099	0.02685483545064926,0.17659643292427063,0.025283973664045334,0.018104402348399162,0.010087812319397926,0.04135175794363022
34898_0083_A_2101	0.00892816111445427,0.020479874685406685,0.40234726667404175,0.04775801673531532,0.015264850109815598,0.028964834287762642
34898_0082_A_2065	0.06415145844221115,1.1629409790039062,0.019386382773518562,0.03505326434969902,0.009010565467178822,0.04198947548866272
34898_0082_A_2058	0.046408846974372864,0.15079373121261597,0.02597266249358654,0.03484601154923439,0.01733713038265705,0.7749608755111694
34898_0082_A_2061	0.029299885034561157,0.0368012934923172,0.02161187306046486,0.08497065305709839,0.03222901374101639,0.3443449139595032
34898_0082_A_2060	0.18902775645256042,1.3322346210479736,0.024603281170129776,0.008349969983100891,0.01869279518723488,0.06585342437028885
34898_0082_A_2063	0.006723941769450903,0.010543118230998516,0.053100667893886566,0.09838505834341049,0.22839203476905823,0.05369783937931061
34898_0082_A_2066	0.041129838675260544,0.8166977167129517,0.013201316818594933,0.0266072116792202,0.006139582023024559,0.033110782504081726
34898_0082_A_2069	0.03438014164566994,0.8071510791778564,0.02199094370007515,0.04309607297182083,0.004389827139675617,0.026901744306087494
34898_0082_A_2070	0.004932571202516556,0.03195818141102791,0.05090121924877167,0.2671075463294983,0.041596852242946625,0.1333853006362915
34898_0082_A_2071	0.004742068238556385,0.02773469313979149,0.042879000306129456,0.36205634474754333,0.04745825380086899,0.17666082084178925
34898_0082_A_2073	0.10017623007297516,0.07470272481441498,0.009569339454174042,0.03670179843902588,0.009978213347494602,0.10204064100980759
34898_0082_A_2076	0.030069343745708466,0.0037927781231701374,0.020165804773569107,0.04819115996360779,0.21906989812850952,0.4517632722854614
34898_0082_A_2078	0.09876072406768799,0.03314865007996559,0.011238161474466324,0.11595034599304199,0.05986688286066055,2.227254629135132
34898_0082_A_2075	0.005829907953739166,0.1536487638950348,0.012470284476876259,0.03707403317093849,0.025689486414194107,0.10791584849357605
34898_0082_A_2079	0.07181046158075333,0.04483360797166824,0.0051056998781859875,0.017887815833091736,0.015466016717255116,0.7044678330421448
34898_0082_A_2081	0.05009632557630539,0.02690148912370205,0.0038879262283444405,0.18567104637622833,0.047865863889455795,0.11385366320610046
34898_0082_A_2083	0.02330397069454193,0.12921366095542908,0.009365398436784744,0.013577371835708618,0.010183606296777725,0.05439178645610809
34898_0082_A_2085	0.030176501721143723,0.0822514221072197,0.00648212805390358,0.042705923318862915,0.009871223010122776,0.0429074689745903
34898_0082_A_2084	0.06892859935760498,1.4077459573745728,0.02744891121983528,0.01870465837419033,0.013453683815896511,0.3443015217781067
34898_0082_A_2087	0.03566142916679382,0.10866329073905945,0.043343838304281235,0.11940852552652359,0.01688312366604805,0.042411401867866516
34898_0082_A_2090	0.020505379885435104,1.5311999320983887,0.05315680801868439,0.04341768100857735,0.008732378482818604,0.0384572297334671
34898_0082_A_2093	0.008088478818535805,0.04595188796520233,0.24246498942375183,0.07204084098339081,0.026974674314260483,0.019142484292387962
34898_0083_A_2097	0.032460425049066544,0.02659251168370247,0.09880708158016205,0.004899222869426012,0.006739766336977482,0.2377558946609497
34898_0083_A_2100	0.13211634755134583,0.032327741384506226,0.008497338742017746,0.4844801723957062,0.21370798349380493,0.4924193024635315
34898_0083_A_2102	0.028676709160208702,0.03125949949026108,0.0057605248875916,0.22105002403259277,0.02240663766860962,0.4395769238471985
34898_0083_A_2103	0.013330163434147835,0.015409218147397041,0.5748135447502136,0.06470295786857605,0.07829519361257553,0.2291044145822525
34898_0083_A_2105	0.025553207844495773,0.14818468689918518,0.006146501284092665,0.019214268773794174,0.00802322942763567,0.05288327485322952
34898_0083_A_2107	0.012621855363249779,0.03716076910495758,0.08241966366767883,0.24178427457809448,0.0206482894718647,0.09495661407709122
34898_0083_A_2109	0.016064390540122986,0.05906043201684952,0.10628317296504974,0.1162153109908104,0.01104485709220171,0.13470232486724854
34898_0083_A_2111	0.009116780944168568,0.0529688335955143,0.09993419051170349,0.17985010147094727,0.01677551120519638,0.1346099078655243
34898_0083_A_2114	0.04230748862028122,0.1037064716219902,0.009383650496602058,0.012203148566186428,0.00870713870972395,0.1187209039926529
34898_0083_A_2116	0.02055336907505989,0.026318933814764023,0.10857850313186646,0.25330650806427,0.0513777956366539,0.09893964231014252
34898_0083_A_2119	0.032643672078847885,0.08912200480699539,0.07981312274932861,0.08851883560419083,0.03922436758875847,0.29385924339294434
34898_0083_A_2115	0.008695103228092194,0.01288941502571106,0.02290145494043827,0.04293417930603027,0.09296497702598572,0.2640193700790405
34898_0083_A_2121	0.007787209935486317,0.014648916199803352,0.4094774127006531,0.30306220054626465,0.0697234570980072,0.07097464054822922
34898_0083_A_2117	0.05741003155708313,0.9538767337799072,0.0509013831615448,0.030847210437059402,0.03685232251882553,0.23304149508476257
34898_0083_A_2124	0.00925177987664938,0.011533328332006931,0.05539282411336899,0.23178580403327942,0.05653427541255951,0.2855169475078583
34898_0083_A_2129	0.031075451523065567,0.08253484219312668,0.31797951459884644,0.23713190853595734,0.05928097665309906,0.08033625781536102
34898_0083_A_2132	0.007400657050311565,0.014029079116880894,0.013150781393051147,0.008824136108160019,0.016781874001026154,0.14856131374835968
34898_0083_A_2138	0.031762465834617615,0.030586369335651398,0.004206901881843805,0.027996812015771866,0.035519540309906006,0.17899617552757263
34898_0083_A_2140	0.003057956462725997,0.11025973409414291,0.23751279711723328,0.045116592198610306,0.008247550576925278,0.013555021025240421
34898_0083_A_2141	0.009654663503170013,0.09813302010297775,0.003546952735632658,0.03393758088350296,0.014501849189400673,0.08368270099163055
34898_0083_A_2144	0.045464977622032166,0.013052638620138168,0.05215921252965927,0.10234493762254715,0.0888695940375328,0.12864479422569275
34898_0083_A_2146	0.004637951031327248,0.033934686332941055,0.09756635129451752,0.08656741678714752,0.012954054400324821,0.08352736383676529
34898_0083_A_2106	0.21175482869148254,0.033606983721256256,0.006694994866847992,0.21080352365970612,0.024468444287776947,0.7431427836418152
34898_0083_A_2108	0.12716229259967804,0.06297148764133453,0.003639981849119067,0.2916996479034424,0.03440431132912636,0.3435220718383789
34898_0083_A_2104	0.04247770458459854,0.02346867509186268,0.008160366676747799,0.37222835421562195,0.04767405241727829,0.42061007022857666
34898_0083_A_2110	0.0200580395758152,0.03710790351033211,0.0058064633049070835,0.10442208498716354,0.013101605698466301,0.4273557662963867
34898_0083_A_2112	0.00773411151021719,0.0469512864947319,0.008826788514852524,0.7316979169845581,0.023003771901130676,0.26938703656196594
34898_0083_A_2118	0.016505500301718712,0.25065964460372925,0.13078951835632324,0.024043045938014984,0.025223948061466217,0.10682807117700577
34898_0083_A_2120	0.012248314917087555,0.039962880313396454,0.16391605138778687,0.07348699867725372,0.07690104842185974,0.037586841732263565
34898_0083_A_2122	0.03245462477207184,0.035931266844272614,0.024431196972727776,0.06181476265192032,0.04934101179242134,0.9080226421356201
34898_0083_A_2123	0.02893541008234024,0.026557909324765205,0.03149067983031273,0.0707927867770195,0.048790574073791504,1.0107791423797607
34898_0083_A_2125	0.009307771921157837,0.011377058923244476,0.06001535803079605,0.2044559121131897,0.09143269062042236,0.37500011920928955
34898_0083_A_2127	0.012534024193882942,0.02251509577035904,0.49800905585289,0.0743405818939209,0.08005645871162415,0.1364016830921173
34898_0083_A_2128	0.024776343256235123,0.01713143289089203,0.04434359446167946,0.29017823934555054,0.17873328924179077,0.9162535667419434
34898_0083_A_2130	0.024444304406642914,0.042474471032619476,0.009463674388825893,0.16860683262348175,0.01801171898841858,0.25783658027648926
34898_0083_A_2131	0.00822329893708229,0.016774196177721024,0.013778574764728546,0.007582434453070164,0.01264464482665062,0.10385933518409729
34898_0083_A_2133	0.007385170087218285,0.03237877041101456,0.011127382516860962,0.010484945960342884,0.01476452499628067,0.02700613997876644
34898_0083_A_2134	0.028363756835460663,0.1678301990032196,0.015742361545562744,0.07691024243831635,0.09826870262622833,0.08208630234003067
